county,candidate,votes
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,495
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,8
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,196
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,446
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,158
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,708
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,14
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,219
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,447
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,11
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,196
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,0
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,0
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,0
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,585
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,19
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,172
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,260
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,5
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,51
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,652
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,16
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,182
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,487
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,21
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,250
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,204
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,3
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,108
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,0
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,0
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,0
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,1
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,287
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,16
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,128
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,395
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,10
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,219
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,255
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,9
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,133
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,0
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,0
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,0
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,614
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,23
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,276
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,491
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,21
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,198
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,7
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,1
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,7
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,284
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,5
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,129
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,119
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,5
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,85
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,125
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,7
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,46
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,0
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,0
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,0
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,281
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,9
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,113
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,237
Kosciusko,Howie Hawkins,1
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,126
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,101
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,13
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,74
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,334
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,6
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,99
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,347
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,98
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,327
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,99
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,4
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,667
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,33
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,214
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,505
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,131
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,175
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,10
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,97
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,163
Kosciusko,Howie Hawkins,1
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,16
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,99
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,405
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,17
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,141
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,5
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,445
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,19
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,160
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,520
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,32
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,209
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,1
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,490
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,19
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,175
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,2
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,647
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,18
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,212
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,1
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,598
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,33
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,187
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Kosciusko,Abram Loeb,0
Kosciusko,Brian Carroll,0
Kosciusko,Christopher Stried,0
Kosciusko,Deborah Rouse,0
Kosciusko,Donald J. Trump,492
Kosciusko,Howie Hawkins,0
Kosciusko,James L Johnson Jr.,0
Kosciusko,Jo Jorgensen,15
Kosciusko,Joe Schriner,0
Kosciusko,Joseph R. Biden,121
Kosciusko,Kasey Wells,0
Kosciusko,Mitchell Williams,0
Kosciusko,Randall F,0
Kosciusko,Shawn Howard,0
Kosciusko,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,425
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,9
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,192
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,260
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,15
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,133
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,261
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,4
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,122
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,412
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,9
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,120
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,458
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,7
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,126
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,502
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,10
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,144
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,309
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,5
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,86
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,484
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,8
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,134
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,575
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,13
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,173
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,645
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,6
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,181
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,683
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,20
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,245
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,684
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,18
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,199
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,424
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,13
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,123
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,825
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
Lagrange,Jo Jorgensen,8
Lagrange,Joe Schriner,0
Lagrange,Joseph R. Biden,147
Lagrange,Kasey Wells,0
Lagrange,Mitchell Williams,0
Lagrange,Randall F,0
Lagrange,Shawn Howard,0
Lagrange,Valerie Mccray,0
Lagrange,Abram Loeb,0
Lagrange,Brian Carroll,0
Lagrange,Christopher Stried,0
Lagrange,Deborah Rouse,0
Lagrange,Donald J. Trump,396
Lagrange,Howie Hawkins,0
Lagrange,James L Johnson Jr.,0
